Sample Report (Standard)
---------------------------------------
MS Data File Information
---------------------------------------









---------------------------------------
Target Compounds
62,25.963,"ACIDE OH BENZOIQUE",TIC,5.462e+6,5461839,855,
63,29.447,"ACIDE CISACONITIQUE",TIC,7.059e+7,70585336,921,
64,29.740,"X Ion 201 oxapoxyC8 TCM",TIC,5.246e+6,5245759,821,
65,30.176,"X p-OH-MANDELIC",TIC,4.218e+6,4218239,875,
66,31.111,"No Match",Unk.,1.074e+7,10736783,----,
67,31.237,"X CITRIC",TIC,1.198e+8,119817200,940,
68,31.353,"X ISOCITRIC ACID",TIC,2.000e+7,19997918,938,
69,31.641,"HIPPURIQUE MONO TMS",TIC,1.900e+8,190021520,925,
70,31.924,"No Match",Unk.,1.263e+6,1262802,----,
71,31.988,"No Match",Unk.,2.401e+6,2400786,----,
72,36.658,"X PALMITIC",TIC,3.371e+7,33708512,927,
73,38.366,"No Match",Unk.,5.812e+7,58117584,----,
74,40.093,"No Match",Unk.,4.710e+7,47103592,----,
75,40.453,"No Match",Unk.,2.033e+7,20328754,----,
76,40.566,"No Match",Unk.,3.204e+7,32037432,----,
77,41.039,"ACIDE STEARIQUE",TIC,7.070e+7,70703672,875,
78,42.749,"No Match",Unk.,1.416e+8,141558016,----,
79,44.920,"No Match",Unk.,3.240e+6,3240405,----,
80,52.854,"No Match",Unk.,370025,370025,----,
81,52.888,"No Match",Unk.,223660,223660,----,
