Sample Report (Standard)
---------------------------------------
MS Data File Information
---------------------------------------







---------------------------------------
Target Compounds
64,25.046,"No Match",Unk.,5.973e+6,5972782,----,
65,25.927,"ACIDE pOH PHENYLACETIQUE",TIC,2.133e+7,21329816,819,
66,26.232,"X 2,5-Furandicarboxylic",TIC,4.361e+6,4361333,913,
67,26.356,"No Match",Unk.,4.413e+6,4412516,----,
68,27.415,"No Match",Unk.,5.159e+6,5158965,----,
69,29.381,"No Match",Unk.,4.790e+6,4790309,----,
70,29.557,"No Match",Unk.,3.272e+6,3272480,----,
71,30.860,"X CITRIC",TIC,5.623e+7,56225488,906,
72,30.944,"X CITRIC",TIC,1.454e+7,14538504,855,
73,31.036,"No Match",Unk.,6.252e+6,6251725,----,
74,31.286,"X HIPPURIC 2",TIC,1.099e+9,1099067776,919,
75,31.613,"x 3OHphenyl-3OHpropionic 3TM",TIC,9.088e+7,90881088,943,
76,36.348,"X PALMITIC",TIC,5.386e+6,5385972,929,
77,40.733,"No Match",Unk.,3.681e+6,3681333,----,
78,42.436,"No Match",Unk.,3.174e+7,31736814,----,
79,47.603,"No Match",Unk.,468494,468494,----,
