Sample Report (Standard)
---------------------------------------
MS Data File Information
---------------------------------------







---------------------------------------
Target Compounds
63,25.058,"X 3OH-PHENYLACETIC",TIC,1.684e+7,16838918,808,
64,25.597,"X 4OH Benzoic acid TMS3",TIC,4.307e+6,4307354,905,
65,25.940,"52_4OHPHENYLACE",TIC,5.423e+7,54227476,831,
66,26.377,"No Match",Unk.,1.137e+7,11368080,----,
67,29.345,"ACIDE VANILLIQUE",TIC,1.741e+7,17411128,816,
68,30.171,"No Match",Unk.,5.068e+6,5067789,----,
69,30.282,"AZELAIC",TIC,9.411e+6,9411470,760,
70,30.768,"No Match",Unk.,6.023e+6,6022893,----,
71,30.910,"X CITRIC",TIC,7.605e+7,76050792,915,
72,31.043,"X ISOCITRIC ACID",TIC,8.993e+6,8993074,848,
73,31.311,"HIPPURIQUE MONO TMS",TIC,2.917e+8,291706016,885,
74,31.545,"No Match",Unk.,881187,881187,----,
75,31.657,"No Match",Unk.,3.290e+6,3290362,----,
76,36.347,"X PALMITIC",TIC,5.250e+6,5249831,941,
77,42.425,"No Match",Unk.,8.699e+7,86991168,----,
78,51.293,"No Match",Unk.,2.364e+6,2363795,----,
79,51.408,"No Match",Unk.,1.978e+6,1977745,----,
80,51.719,"No Match",Unk.,633100,633100,----,
81,54.404,"No Match",Unk.,285119,285119,----,
