Sample Report (Standard)
---------------------------------------
MS Data File Information
---------------------------------------







---------------------------------------
Target Compounds
65,25.956,"ACIDE pOH PHENYLACETIQUE",TIC,1.963e+7,19633124,849,
66,30.138,"No Match",Unk.,6.481e+6,6481314,----,
67,30.764,"No Match",Unk.,1.995e+7,19949572,----,
68,30.917,"X CITRIC",TIC,5.578e+7,55781872,933,
69,31.037,"No Match",Unk.,8.567e+6,8566543,----,
70,31.123,"No Match",Unk.,4.819e+6,4819167,----,
71,31.301,"HIPPURIQUE MONO TMS",TIC,3.907e+8,390727840,869,
72,31.663,"No Match",Unk.,1.531e+6,1531350,----,
73,36.347,"X PALMITIC",TIC,8.426e+6,8426161,923,
74,40.721,"ACIDE STEARIQUE",TIC,6.301e+6,6301219,815,
75,42.419,"No Match",Unk.,1.280e+8,127989688,----,
76,42.763,"No Match",Unk.,779527,779527,----,
77,58.860,"No Match",Unk.,689038,689038,----,
