Sample Report (Standard)
---------------------------------------
MS Data File Information
---------------------------------------









---------------------------------------
Target Compounds
63,23.346,"No Match",Unk.,8.710e+6,8710208,----,
64,26.627,"No Match",Unk.,7.501e+6,7500837,----,
65,27.702,"No Match",Unk.,3.466e+6,3465792,----,
66,29.658,"No Match",Unk.,3.717e+6,3717495,----,
67,30.386,"No Match",Unk.,4.078e+7,40778312,----,
68,31.015,"No Match",Unk.,1.768e+8,176812336,----,
69,31.175,"X CITRIC",TIC,4.796e+7,47958560,906,
70,31.289,"X ISOCITRIC ACID",TIC,1.047e+7,10472923,851,
71,31.577,"X HIPPURIC 2",TIC,8.062e+7,80619816,905,
72,31.962,"No Match",Unk.,7.753e+7,77531544,----,
73,36.126,"No Match",Unk.,5.117e+6,5117086,----,
74,36.580,"No Match",Unk.,5.662e+6,5661812,----,
75,40.538,"ACIDE pOH HIPPURIQUE diTMS",TIC,4.043e+6,4043236,803,
76,42.664,"No Match",Unk.,7.855e+7,78547960,----,
77,43.423,"No Match",Unk.,382289,382289,----,
